rule_id,provider,service,category,rule_type,complexity,severity,controls_unlocked,frameworks_unlocked,framework_sample,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,title,description,frameworks,compliance_ids,source_file
oci.identity.password_policy.hide_feedback_configured,oracle,identity,password_policy,config,L2_API_CONFIG,MEDIUM,4,3,CANADA_PBMM;NIST_800_171;PCI_DSS,config,,,,,,(refined),(refined),NIST_800_171,NIST_800_171/3.5.11,oracle_rule_config/identity/oci.identity.password_policy.hide_feedback_configured.yaml
oci.objectstorage.bucket.ssl_enforced,oracle,objectstorage,bucket,config,L2_API_CONFIG,HIGH,4,1,PCI_DSS,config,,,,,,Examine documentation and interview personnel to verify that security policies a,Examine documentation and interview personnel to verify that security policies a,PCI_DSS,pci_dss_v4_4.1.1;pci_dss_v4_4.1.2;pci_dss_v4_4.1.4;pci_dss_v4_8.2.1;pci_dss_v4_8.2.6;...(+2 more),oracle_rule_config/objectstorage/oci.objectstorage.bucket.ssl_enforced.yaml
aws.vpc.network_acl.deny_all_ingress_restricted,aws,vpc,network_acl,config,L3_API_LIST_CROSS,MEDIUM,4,2,CANADA_PBMM;CIS_AZURE,config,,,,,,Check that a VPC network ACL denies all inbound traffic by default.,Check that a VPC network ACL denies all inbound traffic by default.,CANADA_PBMM,CANADA_PBMM/SC-7(4),aws_rule_config/vpc/aws.vpc.network_acl.deny_all_ingress_restricted.yaml
gcp.compute.firewall.deny_all_ingress_restricted,gcp,compute,firewall,config,L3_API_LIST_CROSS,MEDIUM,4,3,CANADA_PBMM;CIS_AZURE;CIS_OCI,config,,,,,,Check that the default VPC firewall rule denies all inbound traffic.,Check that the default VPC firewall rule denies all inbound traffic.; Check that a VPC firewall rule with priority 65535 denies all ingress.,CANADA_PBMM,CANADA_PBMM/SC-7(4);CANADA_PBMM/SC-7(5),gcp_rule_config/compute/gcp.compute.firewall.deny_all_ingress_restricted.yaml
ibm.vpc.endpoint.multi_az_enabled,ibm,vpc,endpoint,config,L3_API_LIST_CROSS,MEDIUM,4,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.14;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vpc/ibm.vpc.endpoint.multi_az_enabled.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted,ibm,vsi,securitygroup,config,L3_API_LIST_CROSS,MEDIUM,4,2,ISO27001_2022;SOC2,config,,,,,,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted,ibm,vsi,securitygroup,config,L3_API_LIST_CROSS,MEDIUM,4,2,ISO27001_2022;SOC2,config,,,,,,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted.yaml
oci.iam.policy.statements_external_principals_configured,oracle,iam,policy,config,L4_POLICY_PARSE,MEDIUM,4,2,CANADA_PBMM;CIS_IBM,config,,,,,,Check IAM policy statements for unauthorized external principals.,Check IAM policy statements for unauthorized external principals.,CANADA_PBMM,CANADA_PBMM/SA-9(5),oracle_rule_config/iam/oci.iam.policy.statements_external_principals_configured.yaml
aws.ec2.instance.vulnerability_scan_enabled,aws,ec2,instance,config,L5_NEEDS_AGENT,MEDIUM,4,1,CANADA_PBMM,config,,,,,,check if EC2 instances have vulnerability findings from AWS Inspector or similar service,check if EC2 instances have vulnerability findings from AWS Inspector or similar service,PCI_DSS,PCI_DSS/6.3.1,aws_rule_config/ec2/aws.ec2.instance.vulnerability_scan_enabled.yaml
alicloud.api.gateway.authorization_enabled,alicloud,api,gateway,config,L1_API_BOOLEAN,MEDIUM,3,2,RBI_BANK;RBI_NBFC,config,,,,,,API Security,API Security,RBI_BANK;RBI_NBFC,rbi_bank_12.1;rbi_nbfc_2.10;rbi_nbfc_2.11,alicloud_rule_config/api/alicloud.api.gateway.authorization_enabled.yaml
alicloud.oss.bucket.anonymous_auth_disabled,alicloud,oss,bucket,config,L1_API_BOOLEAN,HIGH,3,3,CIS_ALICLOUD;CIS_AZURE;CIS_GCP,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/oss/alicloud.oss.bucket.anonymous_auth_disabled.yaml
azure.apimanagement.api.authorization_enabled,azure,apimanagement,api,config,L1_API_BOOLEAN,MEDIUM,3,2,RBI_BANK;RBI_NBFC,config,,,,,,API Security,API Security,RBI_BANK;RBI_NBFC,rbi_bank_12.1;rbi_nbfc_2.10;rbi_nbfc_2.11,azure_rule_config/apimanagement/azure.apimanagement.api.authorization_enabled.yaml
gcp.app.engine.managed_updates_enabled,gcp,app,engine,config,L1_API_BOOLEAN,MEDIUM,3,3,CISA_CE;RBI_BANK;RBI_NBFC,config,,,,,,Enable automatic updates and patch quickly,Enable automatic updates and patch quickly,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Booting_Up_3;rbi_bank_21.2;rbi_nbfc_2.6,gcp_rule_config/app/gcp.app.engine.managed_updates_enabled.yaml
ibm.api.connect.authorization_enabled,ibm,api,connect,config,L1_API_BOOLEAN,MEDIUM,3,2,RBI_BANK;RBI_NBFC,config,,,,,,API Security,API Security,RBI_BANK;RBI_NBFC,rbi_bank_12.1;rbi_nbfc_2.10;rbi_nbfc_2.11,ibm_rule_config/api/ibm.api.connect.authorization_enabled.yaml
ibm.code.engine.managed_updates_enabled,ibm,code,engine,config,L1_API_BOOLEAN,MEDIUM,3,3,CISA_CE;RBI_BANK;RBI_NBFC,config,,,,,,Enable automatic updates and patch quickly,Enable automatic updates and patch quickly,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Booting_Up_3;rbi_bank_21.2;rbi_nbfc_2.6,ibm_rule_config/code/ibm.code.engine.managed_updates_enabled.yaml
ibm.cos.bucket.anonymous_auth_disabled,ibm,cos,bucket,config,L1_API_BOOLEAN,HIGH,3,3,CIS_AZURE;CIS_GCP;NIST_800_171,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/2.1.5,ibm_rule_config/cos/ibm.cos.bucket.anonymous_auth_disabled.yaml
ibm.cos.bucket.replication_enabled,ibm,cos,bucket,config,L1_API_BOOLEAN,MEDIUM,3,3,RBI_BANK;RBI_NBFC;SOC2,config,,,,,,Disaster Recovery,Disaster Recovery,RBI_BANK;RBI_NBFC,rbi_bank_6.2;rbi_nbfc_5.3,ibm_rule_config/cos/ibm.cos.bucket.replication_enabled.yaml
ibm.iam.user.anonymous_auth_disabled,ibm,iam,user,config,L1_API_BOOLEAN,HIGH,3,3,CIS_ALICLOUD;CIS_AWS;CIS_GCP,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.16,ibm_rule_config/iam/ibm.iam.user.anonymous_auth_disabled.yaml
ibm.scc.recorder.all_regions_enabled,ibm,scc,recorder,config,L1_API_BOOLEAN,MEDIUM,3,1,PCI_DSS,config,,,,,,Requirement 10.5.1,Requirement 10.5.1,PCI_DSS,pci_dss_v4_10.5.1;pci_dss_v4_11.5.1;pci_dss_v4_11.5.2,ibm_rule_config/scc/ibm.scc.recorder.all_regions_enabled.yaml
ibm.secretsmanager.secret.rotation_enabled,ibm,secretsmanager,secret,config,L1_API_BOOLEAN,MEDIUM,3,3,CIS_ALICLOUD;CIS_GCP;CIS_K8S,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/8.1.1,ibm_rule_config/secretsmanager/ibm.secretsmanager.secret.rotation_enabled.yaml
oci.compute.instance.disaster_recovery_enabled,oracle,compute,instance,config,L1_API_BOOLEAN,MEDIUM,3,1,CANADA_PBMM,config,,,,,,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.,Check that Oracle Compute instances have disaster recovery configured via cross-region backups or replication.; Check that Oracle Compute instances ha,CANADA_PBMM,CANADA_PBMM/CP-2(1);CANADA_PBMM/CP-2(3);CANADA_PBMM/CP-2(5),oracle_rule_config/compute/oci.compute.instance.disaster_recovery_enabled.yaml
oci.objectstorage.bucket.anonymous_auth_disabled,oracle,objectstorage,bucket,config,L1_API_BOOLEAN,HIGH,3,3,CIS_AZURE;CIS_GCP;NIST_800_171,config,,,,,,(refined),(refined),CIS,CIS/3.2.1,oracle_rule_config/objectstorage/oci.objectstorage.bucket.anonymous_auth_disabled.yaml
alicloud.ecs.snapshot_policy.auto_snapshot_policy_configured,alicloud,ecs,snapshot_policy,config,L2_API_CONFIG,MEDIUM,3,2,CANADA_PBMM;CIS_AWS,config,,,,,,Check Alibaba Cloud ECS auto snapshot policy is configured for system backup.,Check Alibaba Cloud ECS auto snapshot policy is configured for system backup.,CANADA_PBMM,CANADA_PBMM/CP-9(3),alicloud_rule_config/ecs/alicloud.ecs.snapshot_policy.auto_snapshot_policy_configured.yaml
alicloud.kms.key.not_publicly_accessible_enforced,alicloud,kms,key,config,L2_API_CONFIG,HIGH,3,1,ISO27001_2022,config,,,,,,Data Leakage Prevention,Data Leakage Prevention,ISO27001_2022,iso27001_2022_A.8.1;iso27001_2022_A.8.12;iso27001_2022_A.8.24,alicloud_rule_config/kms/alicloud.kms.key.not_publicly_accessible_enforced.yaml
alicloud.ram.policy_configured,alicloud,ram,policy_configured,config,L2_API_CONFIG,MEDIUM,3,3,CANADA_PBMM;CIS_AWS;NIST_800_171,config,,,,,,Check that RAM policies or resource directory controls enforce change approval.,Check that RAM policies or resource directory controls enforce change approval.,NIST_800_171,NIST_800_171/3.4.4,alicloud_rule_config/ram/alicloud.ram.policy_configured.yaml
alicloud.ram.role.least_privilege_enforced,alicloud,ram,role,config,L2_API_CONFIG,MEDIUM,3,2,CIS_AWS;CIS_AZURE,config,,,,,,(refined),(refined),CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.role.least_privilege_enforced.yaml
alicloud.ram.user.in_group_configured,alicloud,ram,user,config,L2_API_CONFIG,MEDIUM,3,3,CISA_CE;CIS_OCI;RBI_BANK,config,,,,,,Grant access based on need-to-know and least privilege,Grant access based on need-to-know and least privilege,CISA_CE,cisa_ce_v1_Your_Surroundings_2,alicloud_rule_config/ram/alicloud.ram.user.in_group_configured.yaml
alicloud.tablestore.encryption.enabled,alicloud,tablestore,encryption,config,L2_API_CONFIG,HIGH,3,2,RBI_BANK;RBI_NBFC,config,,,,,,Data Encryption,Data Encryption,RBI_BANK;RBI_NBFC,rbi_bank_3.3;rbi_bank_8.1;rbi_nbfc_2.9,alicloud_rule_config/tablestore/alicloud.tablestore.encryption.enabled.yaml
alicloud.tablestore.pitr.enabled,alicloud,tablestore,pitr,config,L2_API_CONFIG,MEDIUM,3,3,CISA_CE;RBI_BANK;RBI_NBFC,config,,,,,,Data Backup,Data Backup,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Data_4;rbi_bank_6.1;rbi_nbfc_3.4,alicloud_rule_config/tablestore/alicloud.tablestore.pitr.enabled.yaml
aws.ec2.image.scan_on_launch_configured,aws,ec2,image,config,L2_API_CONFIG,MEDIUM,3,3,CANADA_PBMM;NIST_800_171;PCI_DSS,config,,,,,,Check if EC2 instances are configured to use AMIs with vulnerability scanning enabled or require scanning via Systems Manager.,Check if EC2 instances are configured to use AMIs with vulnerability scanning enabled or require scanning via Systems Manager.; (refined),NIST_800_171,NIST_800_171/3.14.5,aws_rule_config/ec2/aws.ec2.image.scan_on_launch_configured.yaml
aws.iam.user.password_policy_hard_expiry_configured,aws,iam,user,config,L2_API_CONFIG,MEDIUM,3,2,CIS_OCI;PCI_DSS,config,,,,,,Check IAM password policy enforces hard expiry for inactive users.,Check IAM password policy enforces hard expiry for inactive users.,CIS_AWS,CIS_AWS/1.11,aws_rule_config/iam/aws.iam.user.password_policy_hard_expiry_configured.yaml
azure.app.function.not_publicly_accessible_enforced,azure,app,function,config,L2_API_CONFIG,HIGH,3,3,CIS_AWS;ISO27001_2022;SOC2,config,,,,,,"CC6.1 The entity implements logical access security software, infrastructure, an","CC6.1 The entity implements logical access security software, infrastructure, an",ISO27001_2022;SOC2,iso27001_2022_A.8.1;soc2_cc_6_1,azure_rule_config/app/azure.app.function.not_publicly_accessible_enforced.yaml
azure.devops.project.no_secrets_in_variables_enforced,azure,devops,project,config,L2_API_CONFIG,MEDIUM,3,1,PCI_DSS,config,,,,,,Examine system configuration settings to verify that system/session idle timeout,Examine system configuration settings to verify that system/session idle timeout,PCI_DSS,pci_dss_v4_6.3.2;pci_dss_v4_8.2.1;pci_dss_v4_8.2.6;pci_dss_v4_8.2.7;pci_dss_v4_8.2.8,azure_rule_config/devops/azure.devops.project.no_secrets_in_variables_enforced.yaml
gcp.compute.region_backend_services.failover_configured,gcp,compute,region_backend_services,config,L2_API_CONFIG,MEDIUM,3,1,CANADA_PBMM,config,,,,,,Ensure regional backend services have failover policies configured.,Ensure regional backend services have failover policies configured.,CANADA_PBMM,CANADA_PBMM/CP-8(3),gcp_rule_config/compute/gcp.compute.region_backend_services.failover_configured.yaml
gcp.iam.organization.essential_contacts_configured,gcp,iam,organization,config,L2_API_CONFIG,MEDIUM,3,2,ISO27001_2022;SOC2,config,,,,,,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures","CC1.3 COSO Principle 3: Management establishes, with board oversight, structures",ISO27001_2022;SOC2,iso27001_2022_A.5.5;iso27001_2022_A.5.6;soc2_cc_1_3,gcp_rule_config/iam/gcp.iam.organization.essential_contacts_configured.yaml
gcp.kms.cryptokey.rotation_schedule_configured,gcp,kms,cryptokey,config,L2_API_CONFIG,HIGH,3,2,CANADA_PBMM;CIS_ALICLOUD,config,,,,,,Check that Cloud KMS CryptoKeys have a next rotation time and rotation period set.,Check that Cloud KMS CryptoKeys have a next rotation time and rotation period set.; (refined),CANADA_PBMM,CANADA_PBMM/SC-12(3),gcp_rule_config/kms/gcp.kms.cryptokey.rotation_schedule_configured.yaml
ibm.activity_tracker.route.is_configured,ibm,activity_tracker,route,config,L2_API_CONFIG,MEDIUM,3,3,CANADA_PBMM;CIS_OCI;PCI_DSS,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/3.1,ibm_rule_config/activity_tracker/ibm.activity_tracker.route.is_configured.yaml
ibm.api.connect.restapi_waf_acl_attached_configured,ibm,api,connect,config,L2_API_CONFIG,MEDIUM,3,2,NIST_800_53;PCI_DSS,config,,,,,,All security policies and operational procedures that are identified in Requirem,All security policies and operational procedures that are identified in Requirem,NIST_800_53;PCI_DSS,nist_800_53_rev5_AC_4_21;pci_dss_v4_1.1.1;pci_dss_v4_1.1.2,ibm_rule_config/api/ibm.api.connect.restapi_waf_acl_attached_configured.yaml
ibm.cloud_databases.auto.minor_version_upgrade_configured,ibm,cloud_databases,auto,config,L2_API_CONFIG,MEDIUM,3,3,CISA_CE;RBI_BANK;RBI_NBFC,config,,,,,,Enable automatic updates and patch quickly,Enable automatic updates and patch quickly,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Booting_Up_3;rbi_bank_21.2;rbi_nbfc_2.6,ibm_rule_config/cloud_databases/ibm.cloud_databases.auto.minor_version_upgrade_configured.yaml
ibm.iam.avoid.root_usage_configured,ibm,iam,avoid,config,L2_API_CONFIG,HIGH,3,1,ISO27001_2022,config,,,,,,Access Control,Access Control,ISO27001_2022,iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.4,ibm_rule_config/iam/ibm.iam.avoid.root_usage_configured.yaml
ibm.iam.custom.role_has_permissions_to_administer_resource_locks_configured,ibm,iam,custom,config,L2_API_CONFIG,MEDIUM,3,2,CIS_OCI;ISO27001_2022,config,,,,,,Identity Management,Identity Management,ISO27001_2022,iso27001_2022_A.5.16;iso27001_2022_A.5.22,ibm_rule_config/iam/ibm.iam.custom.role_has_permissions_to_administer_resource_locks_configured.yaml
ibm.iam.sa.no_user_managed_keys_enforced,ibm,iam,sa,config,L2_API_CONFIG,MEDIUM,3,2,ISO27001_2022;SOC2,config,,,,,,Access Control,Access Control,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.8.2;soc2_cc_1_3,ibm_rule_config/iam/ibm.iam.sa.no_user_managed_keys_enforced.yaml
ibm.iam.service_id.api_key_usage_configured,ibm,iam,service_id,config,L2_API_CONFIG,MEDIUM,3,3,CIS_AWS;CIS_OCI;PCI_DSS,config,,,,,,(refined),(refined),CIS_IBM,CIS_IBM/1.2,ibm_rule_config/iam/ibm.iam.service_id.api_key_usage_configured.yaml
ibm.is.instance.baseline_image_configured,ibm,is,instance,config,L2_API_CONFIG,MEDIUM,3,1,CANADA_PBMM,config,,,,,,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration,CANADA_PBMM,CANADA_PBMM/CM-2(1),ibm_rule_config/is/ibm.is.instance.baseline_image_configured.yaml
ibm.load.balancer.waf_acl_attached_configured,ibm,load,balancer,config,L2_API_CONFIG,MEDIUM,3,2,NIST_800_53;PCI_DSS,config,,,,,,All security policies and operational procedures that are identified in Requirem,All security policies and operational procedures that are identified in Requirem,NIST_800_53;PCI_DSS,nist_800_53_rev5_AC_4_21;pci_dss_v4_1.1.1;pci_dss_v4_1.1.2,ibm_rule_config/load/ibm.load.balancer.waf_acl_attached_configured.yaml
ibm.security_and_compliance_center.account_settings_configured,ibm,security_and_compliance_center,account_settings_configured,config,L2_API_CONFIG,MEDIUM,3,2,CANADA_PBMM;FedRAMP_Moderate,config,,,,,,Check that IBM Cloud Security and Compliance Center is enabled and configured.,Check that IBM Cloud Security and Compliance Center is enabled and configured.,CANADA_PBMM,CANADA_PBMM/SI-6,ibm_rule_config/security_and_compliance_center/ibm.security_and_compliance_center.account_settings_configured.yaml
ibm.vpc.block_storage_snapshot.encrypted,ibm,vpc,block_storage_snapshot,config,L2_API_CONFIG,MEDIUM,3,2,CANADA_PBMM;CIS_OCI,config,,,,,,PARTIAL: ibm.vpc.block_storage_snapshot.encrypted ||| verifies snapshot encryption for compute recovery but not full system reconstitution,PARTIAL: ibm.vpc.block_storage_snapshot.encrypted ||| verifies snapshot encryption for compute recovery but not full system reconstitution,CANADA_PBMM,CANADA_PBMM/CP-10(4),ibm_rule_config/vpc/ibm.vpc.block_storage_snapshot.encrypted.yaml
ibm.vsi.instance.internet_facing_with_instance_profile_configured,ibm,vsi,instance,config,L2_API_CONFIG,MEDIUM,3,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.internet_facing_with_instance_profile_configured.yaml
ibm.vsi.instance.paravirtual_type_configured,ibm,vsi,instance,config,L2_API_CONFIG,MEDIUM,3,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.paravirtual_type_configured.yaml
ibm.vsi.instance.uses_single_eni_configured,ibm,vsi,instance,config,L2_API_CONFIG,MEDIUM,3,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.uses_single_eni_configured.yaml
ibm.vsi.profile.metadata_service_required,ibm,vsi,profile,config,L2_API_CONFIG,MEDIUM,3,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.profile.metadata_service_required.yaml
ibm.vsi.profile.no_secrets_enforced,ibm,vsi,profile,config,L2_API_CONFIG,MEDIUM,3,1,ISO27001_2022,config,,,,,,Network Security,Network Security,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.profile.no_secrets_enforced.yaml
k8s.rbac.role.rules_configured,k8s,rbac,role,config,L2_API_CONFIG,MEDIUM,3,3,CANADA_PBMM;CIS_ALICLOUD;CIS_IBM,config,,,,,,Check RBAC ClusterRoles and Roles have defined rules with explicit resource/verb boundaries.,Check RBAC ClusterRoles and Roles have defined rules with explicit resource/verb boundaries.; (refined),CANADA_PBMM,CANADA_PBMM/SC-6,k8s_rule_config/rbac/k8s.rbac.role.rules_configured.yaml
