yaml_rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,ai_match_rule_id,ai_confidence,ai_reasoning,csv_service,csv_category,csv_provider_service,aws_mapped_compliance_functions,aws_mapped_compliance_ids,top_candidate_pool,review_decision
aws.kms.key.multi_region_disabled,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_multi_region_disabled,aws.kms.cmk_not_multi_region:aws.kms.alias.alias_points_to_active_key,high,The candidate rule 'aws.kms.cmk_not_multi_region' directly matches the assertion's intent to disable multi-region KMS keys.,kms,,"boto3.client(""kms"")",aws.kms.cmk_not_multi_region,"canada_pbmm_moderate_multi_cloud_CCCS_CM-6_0046,canada_pbmm_moderate_multi_cloud_CCCS_CM-9_0049,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059,canada_pbmm_moderate_multi_cloud_CCCS_SC-12_0135,canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136,canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144,cis_aws_aws_2.2.1_0040,cis_aws_aws_2.3.1_0147,cis_aws_aws_3.3.1_0169,cis_aws_aws_3.5_0047,cis_aws_aws_3.6_0048,cis_aws_aws_4.5_0024,cis_aws_aws_4.6_0025,cis_aws_aws_5.3.1_0186,cis_aws_aws_6.1.1_0174,cisa_ce_v1_multi_cloud_Your_Data-2_0018,fedramp_moderate_multi_cloud_CM-6_0116,fedramp_moderate_multi_cloud_CM-6_1_0117,fedramp_moderate_multi_cloud_CM-6_2_0118,fedramp_moderate_multi_cloud_CM-9_0128,fedramp_moderate_multi_cloud_CP-9_0160,fedramp_moderate_multi_cloud_CP-9_1_0161,fedramp_moderate_multi_cloud_CP-9_2_0162,fedramp_moderate_multi_cloud_CP-9_3_0163,fedramp_moderate_multi_cloud_CP-9_5_0164,fedramp_moderate_multi_cloud_CP-9_8_0165,fedramp_moderate_multi_cloud_SC-12_0346,fedramp_moderate_multi_cloud_SC-13_0348,fedramp_moderate_multi_cloud_SC-28_0357,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002,gdpr_multi_cloud_Article_32_Security_of_processing_0003,hipaa_multi_cloud_164_308_a_1_ii_b_0002,hipaa_multi_cloud_164_308_a_1_ii_d_0003,hipaa_multi_cloud_164_308_a_4_ii_a_0009,hipaa_multi_cloud_164_312_a_2_iv_0025,hipaa_multi_cloud_164_312_c_1_0027,hipaa_multi_cloud_164_312_c_2_0028,hipaa_multi_cloud_164_312_e_2_ii_0032,iso27001_2022_multi_cloud_A.10.1_0001,iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.13_0068,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.3_0085,iso27001_2022_multi_cloud_A.8.5_0092,nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005,nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007,nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036,nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042,nist_800_53_rev5_multi_cloud_AU-9_3_0261,nist_800_53_rev5_multi_cloud_CM-6-a_0397,nist_800_53_rev5_multi_cloud_CM-9-b_0428,nist_800_53_rev5_multi_cloud_CP-9-d_0512,nist_800_53_rev5_multi_cloud_CP-9_8_0508,nist_800_53_rev5_multi_cloud_PM-11-b_0867,nist_800_53_rev5_multi_cloud_SA-9_6_1118,nist_800_53_rev5_multi_cloud_SC-12_1_1236,nist_800_53_rev5_multi_cloud_SC-12_2_1237,nist_800_53_rev5_multi_cloud_SC-12_3_1238,nist_800_53_rev5_multi_cloud_SC-12_3_1239,nist_800_53_rev5_multi_cloud_SC-12_3_1240,nist_800_53_rev5_multi_cloud_SC-12_4_1241,nist_800_53_rev5_multi_cloud_SC-12_5_1242,nist_800_53_rev5_multi_cloud_SC-12_6_1243,nist_800_53_rev5_multi_cloud_SC-13-a_1248,nist_800_53_rev5_multi_cloud_SC-16_1_1256,nist_800_53_rev5_multi_cloud_SC-28_1_1280,nist_800_53_rev5_multi_cloud_SC-8_3_1229,nist_800_53_rev5_multi_cloud_SC-8_4_1230,nist_800_53_rev5_multi_cloud_SI-19_4_1445,pci_dss_v4_multi_cloud_3.4.1_0039,pci_dss_v4_multi_cloud_3.4.2_0040,pci_dss_v4_multi_cloud_3.5.1.2_0042,pci_dss_v4_multi_cloud_3.5.1.3_0043,pci_dss_v4_multi_cloud_8.2.1_0101,pci_dss_v4_multi_cloud_8.2.6_0104,pci_dss_v4_multi_cloud_8.2.7_0105,pci_dss_v4_multi_cloud_8.2.8_0106,rbi_bank_multi_cloud_11.1_0004,rbi_bank_multi_cloud_3.3_0016,rbi_bank_multi_cloud_8.1_0024,rbi_nbfc_multi_cloud_2.9_0013,soc2_multi_cloud_a1_2_0025,soc2_multi_cloud_cc_6_7_0013,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_5_0019;iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080",aws.kms.key.default_keys_disabled_where_cmek_required(0.25); aws.kms.alias.default_keys_disabled_where_cmek_required(0.222); aws.kms.key.key_rotation_enabled(0.167); aws.kms.key.logging_enabled(0.167); aws.kms.alias.key_has_alias(0.167),
aws.kms.key.not_pending_deletion,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_not_pending_deletion,aws.kms.key.not_scheduled_for_deletion:aws.kms.key.mtls_required_for_internal_services_where_supported,high,"Both rules check that KMS keys are not pending or scheduled for deletion, which is the same technical control.",kms,,"boto3.client(""kms"")",aws.kms.key.not_scheduled_for_deletion,"canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059,canada_pbmm_moderate_multi_cloud_CCCS_SC-12_0135,canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144,cis_aws_aws_2.2.1_0040,cis_aws_aws_3.6_0048,cis_aws_aws_4.6_0025,cisa_ce_v1_multi_cloud_Your_Data-2_0018,fedramp_moderate_multi_cloud_CP-9_0160,fedramp_moderate_multi_cloud_CP-9_1_0161,fedramp_moderate_multi_cloud_CP-9_2_0162,fedramp_moderate_multi_cloud_CP-9_3_0163,fedramp_moderate_multi_cloud_CP-9_5_0164,fedramp_moderate_multi_cloud_CP-9_8_0165,fedramp_moderate_multi_cloud_SC-12_0346,fedramp_moderate_multi_cloud_SC-28_0357,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002,gdpr_multi_cloud_Article_32_Security_of_processing_0003,hipaa_multi_cloud_164_308_a_1_ii_b_0002,hipaa_multi_cloud_164_308_a_4_ii_a_0009,hipaa_multi_cloud_164_308_a_4_ii_c_0011,hipaa_multi_cloud_164_312_a_2_iv_0025,hipaa_multi_cloud_164_312_c_1_0027,hipaa_multi_cloud_164_312_c_2_0028,hipaa_multi_cloud_164_312_e_1_0030,hipaa_multi_cloud_164_312_e_2_ii_0032,iso27001_2022_multi_cloud_A.10.1_0001,iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.5_0092,nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005,nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007,nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004,nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008,nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013,nist_800_171_r2_multi_cloud_3_3_8_3.3.8_Protect_audit_information_and_audit_l_0036,nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042,nist_800_53_rev5_multi_cloud_CP-9-d_0512,nist_800_53_rev5_multi_cloud_CP-9_8_0508,nist_800_53_rev5_multi_cloud_PM-11-b_0867,nist_800_53_rev5_multi_cloud_SA-9_6_1118,nist_800_53_rev5_multi_cloud_SC-12_1_1236,nist_800_53_rev5_multi_cloud_SC-12_2_1237,nist_800_53_rev5_multi_cloud_SC-12_3_1238,nist_800_53_rev5_multi_cloud_SC-12_3_1239,nist_800_53_rev5_multi_cloud_SC-12_3_1240,nist_800_53_rev5_multi_cloud_SC-12_4_1241,nist_800_53_rev5_multi_cloud_SC-12_5_1242,nist_800_53_rev5_multi_cloud_SC-12_6_1243,nist_800_53_rev5_multi_cloud_SC-16_1_1256,nist_800_53_rev5_multi_cloud_SC-28_1_1280,nist_800_53_rev5_multi_cloud_SC-7_12_1197,nist_800_53_rev5_multi_cloud_SC-7_16_1201,nist_800_53_rev5_multi_cloud_SI-19_4_1445,pci_dss_v4_multi_cloud_2.3.1_0027,pci_dss_v4_multi_cloud_2.3.2_0028,pci_dss_v4_multi_cloud_3.4.1_0039,pci_dss_v4_multi_cloud_3.4.2_0040,pci_dss_v4_multi_cloud_3.6.1.1_0045,pci_dss_v4_multi_cloud_4.1.1_0058,pci_dss_v4_multi_cloud_4.1.2_0059,pci_dss_v4_multi_cloud_4.1.4_0060,pci_dss_v4_multi_cloud_8.2.1_0101,pci_dss_v4_multi_cloud_8.2.6_0104,pci_dss_v4_multi_cloud_8.2.7_0105,pci_dss_v4_multi_cloud_8.2.8_0106,rbi_bank_multi_cloud_11.1_0004,rbi_bank_multi_cloud_3.3_0016,rbi_bank_multi_cloud_7.1_0023,rbi_bank_multi_cloud_8.1_0024,rbi_nbfc_multi_cloud_2.9_0013,soc2_multi_cloud_cc_6_7_0013;cisa_ce_v1_multi_cloud_Your_Data-2_0018;rbi_bank_multi_cloud_11.1_0004;rbi_bank_multi_cloud_7.1_0023",aws.kms.key.key_not_publicly_accessible(0.333); aws.kms.key.key_deletion_requires_waiting_period(0.286); aws.kms.key.not_publicly_accessible:aws.kms.key.key_not_publicly_accessible(0.25); aws.kms.key.key_rotation_enabled(0.167); aws.kms.key.logging_enabled(0.167),
aws.kms.key.not_scheduled_for_deletion_configured,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_not_scheduled_for_deletion_configured,aws.kms.key.key_deletion_requires_waiting_period,high,"Both rules address KMS key deletion safeguards, with the candidate specifically covering waiting periods that prevent unintentional deletion.",kms,secrets,"boto3.client(""kms"")",,,aws.kms.key.not_scheduled_for_deletion:aws.kms.key.mtls_required_for_internal_services_where_supported(0.308); aws.kms.key.key_not_publicly_accessible(0.286); aws.kms.key.key_deletion_requires_waiting_period(0.25); aws.kms.key.not_publicly_accessible:aws.kms.key.key_not_publicly_accessible(0.222); aws.kms.key.mtls_required_for_internal_services_where_supported(0.182),
aws.kms.key.state_change_monitoring_enabled,kms,key,logging_monitoring_and_alerting,medium,kms.key.logging,logging_monitoring.monitoring.kms_key_state_change_monitoring_enabled,aws.kms.cmk_state_change_monitoring:aws.kms.key.logging_enabled,high,"Both rules focus on monitoring/logging state changes for KMS keys, with the candidate explicitly mentioning CMK state change monitoring which aligns with the target rule's scope.",kms,,"boto3.client(""kms"")",aws.kms.cmk_state_change_monitoring,cis_aws_aws_5.7_0034,aws.kms.cmk_state_change_monitoring:aws.kms.key.logging_enabled(0.444); aws.kms.key.key_rotation_enabled(0.333); aws.kms.key.logging_enabled(0.333); aws.kms.key.at_rest_cmek_enabled(0.25); aws.kms.cmk_rotation_enabled:aws.kms.key.rotation_enabled(0.222),
aws.lakeformation.data_lake_settings.change_audit_logging_enabled,lakeformation,data_lake_settings,logging_monitoring_and_alerting,medium,lakeformation.data_lake_settings.logging,logging_monitoring.logging.lakeformation_data_lake_settings_change_audit_logging_enabled,aws.lake_formation.data_lake_settings.change_audit_logging_enabled,high,"Candidate rule has identical service, resource, and control intent with a jaccard similarity of 1.00.",lake_formation,data_governance,"boto3.client(""lake_formation"")",,,aws.lake_formation.data_lake_settings.change_audit_logging_enabled(1.0); aws.glue.catalog.change_audit_logging_enabled(0.5); aws.glue.database.change_audit_logging_enabled(0.5); aws.systems_manager.automation.change_audit_logging_enabled(0.5); aws.systems_manager.document.change_audit_logging_enabled(0.5),
aws.lakeformation.data_lake_settings.mfa_required,lakeformation,data_lake_settings,identity_and_access_management,critical,lakeformation.data_lake_settings.access_control,identity_access.authentication.lakeformation_data_lake_settings_mfa_required,aws.lake_formation.data_lake_settings.mfa_required,high,"Candidate rule has identical service, resource, and control (MFA required for Lake Formation data lake settings).",lake_formation,data_governance,"boto3.client(""lake_formation"")",,,aws.lake_formation.data_lake_settings.mfa_required(1.0); aws.lake_formation.data_lake_settings.rbac_least_privilege(0.375); aws.lake_formation.data_lake_settings.change_audit_logging_enabled(0.333); aws.iam.user.mfa_required(0.333); aws.identity_center.user.mfa_required(0.333),
aws.lakeformation.data_lake_settings.rbac_least_privilege,lakeformation,data_lake_settings,identity_and_access_management,high,lakeformation.data_lake_settings.access_control,identity_access.least_privilege.lakeformation_data_lake_settings_rbac_least_privilege,aws.lake_formation.data_lake_settings.rbac_least_privilege,high,"Candidate rule has identical service, resource, and control intent (RBAC least privilege on Lake Formation data lake settings).",lake_formation,data_governance,"boto3.client(""lake_formation"")",,,aws.lake_formation.data_lake_settings.rbac_least_privilege(1.0); aws.glue.data_quality_ruleset.rbac_least_privilege(0.5); aws.glue.data_lineage.access_rbac_least_privilege(0.5); aws.glue.data_lineage.access_rbac_least_privilege(0.5); aws.glue.data_quality_ruleset.rbac_least_privilege(0.5),
aws.lambda.function.code_signing_config_present,lambda,function,configuration_and_change_management,medium,lambda.function.configuration,security.configuration.lambda_function_code_signing_config_present,aws.lambda.function.code_signing_config_present:aws.lambda.function.artifacts_encrypted_and_private,high,"The candidate rule ID exactly matches the YAML rule ID, indicating it covers the same technical control for Lambda function code signing configuration.",lambda,,"boto3.client(""lambda"")",aws.lambda.function.code_signing_config_present,cis_aws_aws_12.8_0077,aws.lambda.function.code_signing_config_present:aws.lambda.function.artifacts_encrypted_and_private(0.364); aws.lambda.function.policies_present_for_sensitive_fields(0.222); aws.lambda.function.outputs_encrypted(0.143); aws.lambda.function.jobs_private_networking(0.125); aws.lambda.function.role_least_privilege(0.125),
aws.lambda.function.environment_variables_kms_encryption_enabled,lambda,function,serverless_and_faas_security,high,lambda.function.function,serverless_paas.secret_management.environment_variables_encrypted,aws.lambda.function.environment_variables_kms_encryption_enabled:aws.lambda.function.artifacts_encrypted_and_private,high,"The candidate rule_id includes the exact same identifier as the config rule, indicating a direct match for environment variables KMS encryption.",lambda,,"boto3.client(""lambda"")",aws.lambda.function.environment_variables_kms_encryption_enabled,cis_aws_aws_12.12_0081,aws.lambda.function.environment_variables_kms_encryption_enabled:aws.lambda.function.artifacts_encrypted_and_private(0.455); aws.lambda.function.outputs_encrypted(0.286); aws.lambda.function.artifacts_encrypted_and_private(0.222); aws.lambda.function.change_audit_logging_enabled(0.222); aws.lambda.function.vpc_private_networking_enabled(0.222),
aws.lambda.function.inside_vpc_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_inside_vpc_configured,aws.lambda.function.vpc_private_networking_enabled,high,"Both rules check that Lambda functions are configured to use VPC for network security, covering the same technical control on the same resource.",lambda,serverless,"boto3.client(""lambda"")",,,aws.lambda.function.vpc_private_networking_enabled(0.333); aws.lambda.function.inside_vpc:aws.lambda.function.artifacts_encrypted_and_private(0.222); aws.lambda.function.outputs_encrypted(0.2); aws.lambda.function.vpc_multi_az:aws.lambda.function.artifacts_encrypted_and_private(0.2); aws.lambda.function.jobs_private_networking(0.167),
