framework,control_id,title,csp_column,or_group_count,classification,classify_reason,current_cell,proposed_cell
CISA_CE,Your Systems-3,Learn what information resides on your network,aws_checks,3,AND_REQUIRED,default (strict),aws.s3.bucket.public_read_prohibited_configured;aws.s3.bucket.public_write_prohibited_configured;aws.ec2.instance.managed_by_ssm_configured,aws.s3.bucket.public_read_prohibited_configured+aws.s3.bucket.public_write_prohibited_configured+aws.ec2.instance.managed_by_ssm_configured
CISA_CE,Your Systems-3,Learn what information resides on your network,azure_checks,3,AND_REQUIRED,default (strict),azure.storage.account.data_protection_bucket_policy_no_public_principals;azure.storage.activity_log.storage_container_public_write;azure.vm.instance.managed.by.ssm,azure.storage.account.data_protection_bucket_policy_no_public_principals+azure.storage.activity_log.storage_container_public_write+azure.vm.instance.managed.by.ssm
CISA_CE,Your Systems-3,Learn what information resides on your network,gcp_checks,3,AND_REQUIRED,default (strict),gcp.storage.policy.bucket_policy_no_public_principals;gcp.storage.bucket.bucket_policy_denies_public_and_insecure;gcp.osconfig.guest_policy.patch_compliance_configured,gcp.storage.policy.bucket_policy_no_public_principals+gcp.storage.bucket.bucket_policy_denies_public_and_insecure+gcp.osconfig.guest_policy.patch_compliance_configured
CISA_CE,Your Systems-3,Learn what information resides on your network,oracle_checks,3,AND_REQUIRED,default (strict),oci.object_storage.bucket.storage_bucket_public_read_prohibited;oci.object_storage.bucket.storage_bucket_public_write_prohibited;oci.compute.instance.instance_managed_by_ssm,oci.object_storage.bucket.storage_bucket_public_read_prohibited+oci.object_storage.bucket.storage_bucket_public_write_prohibited+oci.compute.instance.instance_managed_by_ssm
CISA_CE,Your Systems-3,Learn what information resides on your network,ibm_checks,2,AND_REQUIRED,default (strict),ibm.object_storage.bucket.no_public_access;ibm.vsi.instance.compliance_managed_configured,ibm.object_storage.bucket.no_public_access+ibm.vsi.instance.compliance_managed_configured
CISA_CE,Your Systems-3,Learn what information resides on your network,alicloud_checks,3,AND_REQUIRED,default (strict),alicloud.actiontrail.oss_bucket_public_access_blocked.configured;alicloud.actiontrail.oss_bucket_public_access_blocked_via_acl.configured;alicloud.ecs.instance.managed_by_ssm,alicloud.actiontrail.oss_bucket_public_access_blocked.configured+alicloud.actiontrail.oss_bucket_public_access_blocked_via_acl.configured+alicloud.ecs.instance.managed_by_ssm
FedRAMP_Moderate,AC-17,Remote Access,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
FedRAMP_Moderate,AC-17,Remote Access,azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
FedRAMP_Moderate,AC-17,Remote Access,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
FedRAMP_Moderate,AC-17,Remote Access,oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
FedRAMP_Moderate,AC-17,Remote Access,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
FedRAMP_Moderate,AC-17,Remote Access,alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
FedRAMP_Moderate,AC-17 (1),Remote Access | Monitoring and Control,alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,aws_checks,10,AND_REQUIRED,NIST family (AC),aws.ec2.ebs.public_snapshot_configured;aws.ec2.instance.no_public_ip_configured;aws.emr.cluster.master_nodes_no_public_ip_configured;aws.lambda.function.not_publicly_accessible_configured;aws.lambda.function.url_public_configured;aws.rds.instance.no_public_access_configured;aws.rds.snapshots.public_,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.lambda.function.not_publicly_accessible_configured+aws.lambda.function.url_public_configured+aws.rds.instance.no_public_access_configured+aws.rds.snapshots.public_
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,azure_checks,11,AND_REQUIRED,NIST family (AC),azure.compute.disk.snapshots_not_public;azure.compute.virtual_machine.vm_no_public_ip_assigned;azure.hdinsight.cluster.master_nodes_no_public_ip;azure.function.app.function_url_authentication;azure.functions.app.url_public;azure.sql.database.no_public_access;azure.sql.database.snapshots_public_acces,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.function.app.function_url_authentication+azure.functions.app.url_public+azure.sql.database.no_public_access+azure.sql.database.snapshots_public_acces
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,gcp_checks,9,AND_REQUIRED,NIST family (AC),gcp.compute.disk.disk_snapshots_not_public;gcp.compute.instance.instance_no_public_ip_unless_required;gcp.dataproc.cluster.cluster_private_networking_enforced;gcp.data_access.public_object_access;gcp.sql.instance.instance_public_access_disabled;gcp.sql.database_instance.db_public_access_disabled;gcp,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.data_access.public_object_access+gcp.sql.instance.instance_public_access_disabled+gcp.sql.database_instance.db_public_access_disabled+gcp
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,oracle_checks,11,AND_REQUIRED,NIST family (AC),oci.compute.ebs.public_snapshot;oci.compute.instance.instance_no_public_ip;oci.bds.bds_instance.cluster_master_nodes_no_public_ip;oci.functions.application.function_public_access_blocked;oci.functions.application.function_restrict_public_access;oci.functions.application.function_url_public;oci.datab,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.functions.application.function_public_access_blocked+oci.functions.application.function_restrict_public_access+oci.functions.application.function_url_public+oci.datab
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,ibm_checks,8,AND_REQUIRED,NIST family (AC),ibm.vpc.instance.no_public_ip_address;ibm.object_storage.bucket.no_public_access;ibm.databases.deployment.private_endpoint_only;ibm.databases.deployment.ip_allowlist_configured;ibm.containers.cluster.public_endpoint_disabled;ibm.cos.activity.bucket_created_public;ibm.vsi.block_storage.public_snapsho,ibm.vpc.instance.no_public_ip_address+ibm.object_storage.bucket.no_public_access+ibm.databases.deployment.private_endpoint_only+ibm.databases.deployment.ip_allowlist_configured+ibm.containers.cluster.public_endpoint_disabled+ibm.cos.activity.bucket_created_public+ibm.vsi.block_storage.public_snapsho
FedRAMP_Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,alicloud_checks,9,AND_REQUIRED,NIST family (AC),alicloud.ecs.ebs.public_snapshot;alicloud.ecs.instance.no_public_ip_assigned;alicloud.emr.cluster.master_nodes_public_ip_disabled;alicloud.fc.compute.function_not_publicly_accessible;alicloud.fc.compute.function_url_public;alicloud.apsaradb.rds_instance.instance_public_access_disabled;alicloud.analy,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.fc.compute.function_not_publicly_accessible+alicloud.fc.compute.function_url_public+alicloud.apsaradb.rds_instance.instance_public_access_disabled+alicloud.analy
